id,client_id,job_id,start_time,end_time,duration
1,5,0,1573748101.81076,1573748103.80833,1.99757289886475
2,4,0,1573748102.3265,1573748104.30139,1.97489547729492
3,3,0,1573748102.41879,1573748104.39025,1.97146129608154
4,3,1,1573748103.11673,1573748105.12531,2.00858163833618
5,4,1,1573748103.1398,1573748105.16104,2.02124285697937
6,0,0,1573748103.50201,1573748105.50723,2.00522494316101
7,9,0,1573748103.69818,1573748105.70782,2.00963640213013
8,5,1,1573748104.52336,1573748106.37427,1.85091638565063
9,0,1,1573748105.10325,1573748106.95678,1.85353255271912
10,9,1,1573748105.6289,1573748107.48322,1.85432004928589
11,3,2,1573748106.25207,1573748108.13633,1.88425970077515
12,5,2,1573748106.47508,1573748108.36152,1.88644075393677
13,9,2,1573748106.55782,1573748108.44204,1.88421988487244
14,0,2,1573748106.5912,1573748108.48078,1.88957858085632
15,6,0,1573748107.36671,1573748109.24298,1.87627243995667
16,8,0,1573748108.24487,1573748110.12598,1.88110327720642
17,6,1,1573748108.17135,1573748110.18119,2.00984311103821
18,3,3,1573748108.58291,1573748110.45874,1.87583088874817
19,4,2,1573748108.91519,1573748110.81572,1.90053081512451
20,8,1,1573748109.37774,1573748111.23094,1.85319828987122
21,5,3,1573748109.37094,1573748111.24814,1.87719941139221
22,7,0,1573748110.11592,1573748111.94091,1.82499527931213
23,6,2,1573748111.38081,1573748113.22026,1.83944511413574
24,0,3,1573748111.85998,1573748113.69741,1.83742237091064
25,2,0,1573748112.45607,1573748114.31801,1.86194157600403
26,9,3,1573748112.56412,1573748114.42063,1.8565046787262
27,5,4,1573748113.05123,1573748114.91026,1.85903239250183
28,6,3,1573748113.47168,1573748115.33929,1.8676164150238
29,2,1,1573748113.97239,1573748115.85235,1.87996125221252
30,8,2,1573748114.29911,1573748116.17106,1.8719494342804
31,5,5,1573748114.98282,1573748116.86336,1.88054251670837
32,2,2,1573748114.99029,1573748116.87204,1.88175272941589
33,9,4,1573748115.12658,1573748117.01179,1.88521361351013
34,2,3,1573748115.64193,1573748117.50015,1.85822319984436
35,7,1,1573748116.14247,1573748117.96566,1.82318878173828
36,7,2,1573748116.54802,1573748118.36577,1.8177547454834
37,9,5,1573748118.813,1573748120.60822,1.79521799087524
38,5,6,1573748119.4557,1573748121.24273,1.78702449798584
39,5,7,1573748119.94297,1573748121.74935,1.80638551712036
40,0,4,1573748121.33801,1573748123.12785,1.78984308242798
41,9,6,1573748121.94443,1573748123.72521,1.78077554702759
42,4,3,1573748122.62115,1573748124.40261,1.78145480155945
43,8,3,1573748124.30929,1573748126.1249,1.81560373306274
44,3,4,1573748124.61548,1573748126.44848,1.83300447463989
45,8,4,1573748124.98573,1573748126.80527,1.81954073905945
46,6,4,1573748125.78329,1573748127.63492,1.85162544250488
47,5,8,1573748126.28211,1573748128.10377,1.82165765762329
48,3,5,1573748127.28841,1573748129.13601,1.84759569168091
49,2,4,1573748127.48636,1573748129.39233,1.9059784412384
50,4,4,1573748127.85758,1573748129.74137,1.88379049301147
51,3,6,1573748127.96448,1573748129.84076,1.87627959251404
52,6,5,1573748128.50925,1573748130.41246,1.90321850776672
53,3,7,1573748128.90434,1573748130.78499,1.88064885139465
54,3,8,1573748129.65119,1573748131.55013,1.89894270896912
55,5,9,1573748129.64876,1573748131.55663,1.90786504745483
56,0,5,1573748130.25632,1573748132.16477,1.90845227241516
57,5,10,1573748130.44496,1573748132.34464,1.89967894554138
58,0,6,1573748130.79498,1573748132.76826,1.97328066825867
59,2,5,1573748130.92232,1573748132.88507,1.96274924278259
60,4,5,1573748131.52266,1573748133.45653,1.93386888504028
61,6,6,1573748131.68065,1573748133.62472,1.9440712928772
62,0,7,1573748132.08652,1573748134.03587,1.94934105873108
63,5,11,1573748133.03012,1573748134.97142,1.94130325317383
64,7,3,1573748133.12646,1573748135.02456,1.89809608459473
65,7,4,1573748133.31422,1573748135.24578,1.93155837059021
66,4,6,1573748133.56867,1573748135.48256,1.9138925075531
67,9,7,1573748134.08881,1573748135.99986,1.91104888916016
68,7,5,1573748134.8768,1573748136.77737,1.90056371688843
69,4,7,1573748134.94688,1573748136.83654,1.88966155052185
70,6,7,1573748135.32441,1573748137.21966,1.89525270462036
71,1,0,1573748135.82824,1573748137.72609,1.89785051345825
72,5,12,1573748136.32536,1573748138.2613,1.93594241142273
73,1,1,1573748136.86044,1573748138.75289,1.89245223999023
74,2,6,1573748137.12145,1573748139.02235,1.9008994102478
75,5,13,1573748137.1233,1573748139.0437,1.9203987121582
76,8,5,1573748138.24896,1573748140.09042,1.84145832061768
77,8,6,1573748140.22857,1573748142.26536,2.03679370880127
78,2,7,1573748140.31793,1573748142.34235,2.02442240715027
79,2,8,1573748140.84232,1573748142.80673,1.96441388130188
80,5,14,1573748141.39518,1573748143.37626,1.98108220100403
81,4,8,1573748141.59137,1573748143.59212,2.00074672698975
82,6,8,1573748141.79087,1573748143.81496,2.02408409118652
83,7,6,1573748141.96105,1573748143.92159,1.96053266525269
84,6,9,1573748142.25613,1573748144.20806,1.95193314552307
85,0,8,1573748142.97671,1573748144.84928,1.8725790977478
86,7,7,1573748144.11287,1573748145.94826,1.83538699150085
87,4,9,1573748144.84909,1573748146.7359,1.88681650161743
88,2,9,1573748145.70796,1573748147.60814,1.90018582344055
89,4,10,1573748145.89089,1573748147.77404,1.88315010070801
90,4,11,1573748146.33831,1573748148.2578,1.91949558258057
91,4,12,1573748146.96636,1573748148.99992,2.03356051445007
92,9,8,1573748147.15368,1573748149.2785,2.12482118606567
93,5,15,1573748148.05575,1573748150.20311,2.14736342430115
94,3,9,1573748148.5803,1573748150.70875,2.12844967842102
95,6,10,1573748149.15928,1573748151.24654,2.08726525306702
96,2,10,1573748149.67419,1573748151.85532,2.18113565444946
97,9,9,1573748149.76553,1573748151.96838,2.20285105705261
98,2,11,1573748149.86535,1573748152.06808,2.20272564888
99,6,11,1573748150.80225,1573748152.96628,2.16403675079346
100,7,8,1573748151.10315,1573748153.25732,2.15417838096619
101,1,2,1573748151.35884,1573748153.45273,2.09389019012451
102,3,10,1573748151.32297,1573748153.47053,2.14755654335022
103,4,13,1573748151.72717,1573748153.71058,1.98340845108032
104,3,11,1573748154.50477,1573748156.29529,1.79051995277405
105,2,12,1573748155.15805,1573748157.07766,1.91960215568542
106,5,16,1573748155.27964,1573748157.18845,1.90881133079529
107,6,12,1573748156.08712,1573748158.05716,1.97003531455994
108,1,3,1573748156.40435,1573748158.46218,2.0578339099884
109,3,12,1573748156.51155,1573748158.54555,2.03400635719299
110,4,14,1573748156.86209,1573748158.83792,1.97583389282227
111,9,10,1573748157.36118,1573748159.32318,1.96199417114258
112,5,17,1573748157.38612,1573748159.3482,1.96207737922668
113,3,13,1573748157.95406,1573748159.9592,2.0051417350769
114,4,15,1573748157.97929,1573748159.99145,2.01215624809265
115,1,4,1573748158.54702,1573748160.50643,1.95941066741943
116,4,16,1573748159.12688,1573748161.11165,1.98477435112
117,6,13,1573748159.55205,1573748161.48555,1.93349766731262
118,7,9,1573748160.19098,1573748162.17072,1.97974419593811
119,7,10,1573748161.35185,1573748163.34746,1.99561524391174
120,1,5,1573748161.77906,1573748163.87836,2.09929776191711
121,3,14,1573748161.79473,1573748163.90824,2.11351346969604
122,7,11,1573748162.7316,1573748164.74081,2.00921010971069
123,1,6,1573748162.95447,1573748164.96309,2.00862050056458
124,8,7,1573748163.08819,1573748165.07003,1.98184394836426
125,1,7,1573748163.17977,1573748165.18874,2.00896525382996
126,2,13,1573748163.25096,1573748165.26366,2.01269793510437
127,3,15,1573748163.89393,1573748165.8364,1.94246482849121
128,0,9,1573748164.44356,1573748166.31988,1.8763210773468
129,9,11,1573748165.79028,1573748167.62095,1.83066987991333
130,5,18,1573748165.9955,1573748167.84991,1.85441565513611
131,1,8,1573748166.3448,1573748168.20391,1.8591046333313
132,0,10,1573748166.37201,1573748168.21473,1.84271454811096
133,4,17,1573748167.70391,1573748169.56689,1.86297726631165
134,8,8,1573748167.91276,1573748169.76338,1.85061693191528
135,0,11,1573748168.58123,1573748170.49638,1.91514825820923
136,0,12,1573748169.09032,1573748171.01603,1.92571258544922
137,7,12,1573748169.49535,1573748171.4772,1.98184132575989
138,0,13,1573748169.95297,1573748171.97548,2.02250981330872
139,3,16,1573748170.06314,1573748172.13936,2.07621908187866
140,4,18,1573748170.45755,1573748172.50917,2.05162286758423
141,4,19,1573748170.54206,1573748172.59713,2.0550696849823
142,2,14,1573748171.05695,1573748173.13524,2.07829022407532
143,9,12,1573748171.27613,1573748173.32288,2.04674673080444
144,7,13,1573748171.66577,1573748173.71543,2.04966044425964
145,3,17,1573748172.08693,1573748174.06744,1.98050665855408
146,9,13,1573748173.10753,1573748175.08463,1.97710037231445
147,5,19,1573748173.80523,1573748175.79532,1.99009275436401
148,1,9,1573748173.79812,1573748175.81197,2.01385283470154
149,5,20,1573748174.21843,1573748176.25069,2.03225827217102
150,2,15,1573748174.53616,1573748176.58176,2.04559469223022
151,8,9,1573748174.84291,1573748176.9314,2.08848738670349
152,4,20,1573748174.88645,1573748176.95547,2.06901741027832
153,2,16,1573748174.96915,1573748177.04311,2.07395935058594
154,7,14,1573748175.03513,1573748177.16906,2.13392519950867
155,8,10,1573748175.75439,1573748177.81758,2.0631856918335
156,7,15,1573748175.25107,1573748177.83256,2.58149218559265
157,5,21,1573748176.28995,1573748178.27547,1.98551774024963
158,8,11,1573748177.04526,1573748179.021,1.97573900222778
159,7,16,1573748177.21613,1573748179.1875,1.97136807441711
160,5,22,1573748178.39521,1573748180.41365,2.01843690872192
161,5,23,1573748178.40558,1573748180.42844,2.02285695075989
162,7,17,1573748178.64478,1573748180.61467,1.9698920249939
163,7,18,1573748178.87538,1573748180.84321,1.96782994270325
164,5,24,1573748179.57791,1573748181.50997,1.9320559501648
165,4,21,1573748180.06436,1573748182.03698,1.97262525558472
166,9,14,1573748180.87418,1573748182.82768,1.95350098609924
167,9,15,1573748181.10438,1573748183.06813,1.96375179290771
168,4,22,1573748181.72433,1573748183.63259,1.90825271606445
169,1,10,1573748182.29689,1573748184.23834,1.94144463539124
170,1,11,1573748182.58372,1573748184.51051,1.92679333686829
171,4,23,1573748183.60979,1573748185.53192,1.92213559150696
172,2,17,1573748184.71986,1573748186.54909,1.82923436164856
173,8,12,1573748184.93808,1573748186.78808,1.85000729560852
174,4,24,1573748185.78875,1573748187.63035,1.84159636497498
175,6,14,1573748187.75931,1573748189.63076,1.87145042419434
176,7,19,1573748188.39613,1573748190.31356,1.91743159294128
177,8,13,1573748188.42245,1573748190.34761,1.92516231536865
178,8,14,1573748188.90902,1573748190.88448,1.97546339035034
179,1,12,1573748189.02545,1573748190.96571,1.94026064872742
180,2,18,1573748189.1474,1573748191.11189,1.96448540687561
181,1,13,1573748189.67372,1573748191.56371,1.88998985290527
182,4,25,1573748191.7904,1573748193.59218,1.80178308486938
183,8,15,1573748192.0564,1573748193.87964,1.82324385643005
184,0,14,1573748193.02119,1573748194.92703,1.90583443641663
185,3,18,1573748193.31198,1573748195.18429,1.87230730056763
186,5,25,1573748193.35154,1573748195.23283,1.88129186630249
187,4,26,1573748195.80435,1573748197.60054,1.79618978500366
188,7,20,1573748195.94693,1573748197.74351,1.7965829372406
189,9,16,1573748197.10855,1573748198.99099,1.88244152069092
190,8,16,1573748197.56783,1573748199.49478,1.92694306373596
191,9,17,1573748197.79726,1573748199.75726,1.95999336242676
192,7,21,1573748197.8409,1573748199.77689,1.93598771095276
193,5,26,1573748198.12325,1573748200.08603,1.9627788066864
194,1,14,1573748198.17223,1573748200.10716,1.93492960929871
195,9,18,1573748198.21819,1573748200.1705,1.95231652259827
196,6,15,1573748199.10741,1573748201.00441,1.89699935913086
197,4,27,1573748199.93201,1573748201.83368,1.90167164802551
198,5,27,1573748200.11549,1573748202.02828,1.91278529167175
199,5,28,1573748200.44768,1573748202.3855,1.93782234191895
200,2,19,1573748200.55536,1573748202.47234,1.91697406768799
201,9,19,1573748200.75583,1573748202.70224,1.94641661643982
202,5,29,1573748201.19486,1573748203.11195,1.91709446907043
203,9,20,1573748201.41604,1573748203.34211,1.92606592178345
204,9,21,1573748202.0902,1573748204.00858,1.91837430000305
205,8,17,1573748202.07454,1573748204.02091,1.94637298583984
206,8,18,1573748203.05267,1573748205.05948,2.00681567192078
207,4,28,1573748203.37417,1573748205.44898,2.07480835914612
208,2,20,1573748203.54396,1573748205.61145,2.06749081611633
209,9,22,1573748203.61058,1573748205.65954,2.0489616394043
210,7,22,1573748203.90082,1573748205.99041,2.08959293365479
211,5,30,1573748204.87505,1573748206.89709,2.02204012870789
212,7,23,1573748204.93261,1573748206.9536,2.02099466323853
213,4,29,1573748204.96283,1573748206.98318,2.02034568786621
214,7,24,1573748205.86494,1573748207.79379,1.9288477897644
215,8,19,1573748206.62673,1573748208.57709,1.95036387443542
216,5,31,1573748207.14392,1573748209.1001,1.9561755657196
217,0,15,1573748207.25112,1573748209.25061,1.99949049949646
218,6,16,1573748207.38423,1573748209.37811,1.99387764930725
219,0,16,1573748208.20104,1573748210.25399,2.05295658111572
220,3,19,1573748208.52195,1573748210.56646,2.04451775550842
221,6,17,1573748208.60857,1573748210.73052,2.12195229530334
222,2,21,1573748208.69014,1573748210.86872,2.1785774230957
223,1,15,1573748209.31093,1573748211.50814,2.19721698760986
224,3,20,1573748210.06716,1573748212.27599,2.20883178710937
225,1,16,1573748210.70164,1573748212.89261,2.19097113609314
226,0,17,1573748212.62066,1573748214.82899,2.20832538604736
227,3,21,1573748213.20402,1573748215.515,2.31097984313965
228,8,20,1573748213.72393,1573748216.01203,2.28809976577759
229,1,17,1573748214.98307,1573748217.17669,2.1936194896698
230,1,18,1573748215.41258,1573748217.58372,2.17113876342773
231,5,32,1573748215.61815,1573748217.74471,2.12655568122864
232,4,30,1573748215.66266,1573748217.78414,2.12147665023804
233,7,25,1573748217.25697,1573748219.23251,1.97553300857544
234,7,26,1573748218.08056,1573748220.06813,1.98756265640259
235,1,19,1573748218.86264,1573748220.93727,2.07462596893311
236,8,21,1573748219.22931,1573748221.2979,2.06859183311462
237,9,23,1573748219.39337,1573748221.37863,1.98525524139404
238,7,27,1573748219.57252,1573748221.56411,1.99158596992493
239,2,22,1573748219.59995,1573748221.59126,1.99131751060486
240,2,23,1573748219.9511,1573748221.9606,2.00950407981873
241,2,24,1573748220.03472,1573748222.06123,2.02651000022888
242,0,18,1573748220.59222,1573748222.55961,1.96738529205322
243,0,19,1573748223.14555,1573748224.97274,1.82718205451965
244,8,22,1573748223.82203,1573748225.66159,1.83956623077393
245,2,25,1573748224.60804,1573748226.44407,1.83603072166443
246,5,33,1573748225.41053,1573748227.28221,1.87167263031006
247,5,34,1573748226.54998,1573748228.46597,1.91599607467651
248,1,20,1573748226.62251,1573748228.56009,1.93758010864258
249,5,35,1573748226.66349,1573748228.59631,1.93281650543213
250,5,36,1573748227.32473,1573748229.27086,1.94613075256348
251,3,22,1573748228.16352,1573748230.14478,1.98126149177551
252,5,37,1573748228.30401,1573748230.27585,1.97184348106384
253,4,31,1573748228.75966,1573748230.76086,2.00120067596436
254,5,38,1573748228.84819,1573748230.80742,1.95922899246216
255,1,21,1573748229.12123,1573748231.09198,1.97074222564697
256,8,23,1573748229.27721,1573748231.24893,1.97171950340271
257,4,32,1573748230.25282,1573748232.13321,1.88038420677185
258,8,24,1573748230.96803,1573748232.84581,1.87777328491211
259,7,28,1573748231.07973,1573748232.91559,1.83585691452026
260,0,20,1573748232.43994,1573748234.24057,1.80062937736511
261,9,24,1573748232.96541,1573748234.80534,1.83992719650269
262,6,18,1573748233.41689,1573748235.24715,1.83025789260864
263,8,25,1573748233.4374,1573748235.26759,1.8301887512207
264,4,33,1573748235.32644,1573748237.11594,1.78949785232544
265,3,23,1573748236.37635,1573748238.21904,1.84269380569458
266,2,26,1573748237.01775,1573748238.82341,1.80565237998962
267,9,25,1573748237.3925,1573748239.20002,1.80751633644104
268,7,29,1573748237.5592,1573748239.37035,1.81115341186523
269,5,39,1573748238.67922,1573748240.46164,1.78241848945618
270,6,19,1573748239.8165,1573748241.63216,1.8156533241272
271,5,40,1573748240.20258,1573748241.98409,1.78150129318237
272,6,20,1573748241.23817,1573748243.13397,1.8957986831665
273,9,26,1573748243.25297,1573748245.07778,1.82480669021606
274,9,27,1573748244.25154,1573748246.1294,1.87786197662354
275,0,21,1573748244.92516,1573748246.90318,1.97802042961121
276,9,28,1573748245.65532,1573748247.53522,1.87989807128906
277,4,34,1573748245.9206,1573748247.76296,1.84236145019531
278,9,29,1573748247.88005,1573748249.76607,1.8860194683075
279,2,27,1573748248.14699,1573748250.05931,1.91232371330261
280,3,24,1573748248.40683,1573748250.36477,1.95793604850769
281,1,22,1573748249.35309,1573748251.28255,1.92946553230286
282,2,28,1573748249.56886,1573748251.50668,1.93781566619873
283,5,41,1573748250.78284,1573748252.64264,1.8597993850708
284,8,26,1573748251.92228,1573748253.74679,1.8245153427124
285,5,42,1573748252.00885,1573748253.83431,1.82545948028564
286,3,25,1573748252.66497,1573748254.52472,1.85974454879761
287,3,26,1573748252.96152,1573748254.86606,1.90454459190369
288,8,27,1573748253.34826,1573748255.21707,1.8688108921051
289,7,30,1573748254.29634,1573748256.1678,1.87145853042603
290,4,35,1573748254.3325,1573748256.23257,1.90006804466248
291,9,30,1573748255.95261,1573748257.90244,1.94982528686523
292,7,31,1573748256.18753,1573748258.23886,2.05133247375488
293,6,21,1573748256.21782,1573748258.28796,2.07013869285583
294,8,28,1573748256.33648,1573748258.35182,2.01533913612366
295,5,43,1573748256.72764,1573748258.76483,2.03719091415405
296,1,23,1573748256.83038,1573748258.84871,2.01832985877991
297,0,22,1573748256.77828,1573748258.90082,2.12254214286804
298,2,29,1573748257.75,1573748259.90414,2.15414118766785
299,5,44,1573748258.02277,1573748260.19065,2.16787838935852
300,6,22,1573748258.44159,1573748260.61989,2.17829728126526
301,2,30,1573748258.62145,1573748260.82863,2.20717573165894
302,1,24,1573748258.83172,1573748261.06363,2.23190689086914
303,4,36,1573748259.39256,1573748261.67909,2.28652572631836
304,0,23,1573748261.12644,1573748263.4646,2.33815550804138
305,1,25,1573748261.31718,1573748263.6708,2.3536229133606
306,1,26,1573748261.42006,1573748263.77964,2.35957431793213
307,4,38,1573748261.54069,1573748263.90722,2.36652994155884
308,8,29,1573748261.73751,1573748263.94399,2.20648074150085
309,2,31,1573748261.70083,1573748263.98952,2.28868985176086
310,3,27,1573748262.51245,1573748264.82021,2.30775499343872
311,5,45,1573748262.52456,1573748265.74241,3.21785378456116
312,8,30,1573748263.04596,1573748265.88818,2.84221696853638
313,5,46,1573748263.42225,1573748266.03068,2.6084258556366
314,3,28,1573748263.90284,1573748266.04728,2.14443874359131
315,3,29,1573748264.28626,1573748266.4441,2.15784001350403
316,3,30,1573748264.5494,1573748266.65164,2.10224509239197
317,3,31,1573748265.04785,1573748267.09898,2.05113649368286
318,5,47,1573748265.79988,1573748267.82866,2.02878165245056
319,8,32,1573748266.11721,1573748268.13629,2.01908326148987
320,8,31,1573748266.09407,1573748268.15266,2.05859017372131
321,3,32,1573748266.23078,1573748268.26348,2.03270220756531
322,9,31,1573748266.38135,1573748268.4199,2.03854894638062
323,4,39,1573748267.16005,1573748269.15191,1.9918577671051
324,1,28,1573748267.29926,1573748269.28154,1.9822826385498
325,1,29,1573748267.41129,1573748269.40226,1.99097084999084
326,5,48,1573748267.55861,1573748269.75892,2.20030999183655
327,1,30,1573748268.83062,1573748270.70087,1.87024974822998
328,6,23,1573748268.88175,1573748270.74707,1.86531615257263
329,9,32,1573748270.03827,1573748271.90966,1.87138104438782
330,6,24,1573748270.25921,1573748272.21194,1.95273303985596
331,9,33,1573748270.82254,1573748272.81977,1.99723291397095
332,5,49,1573748270.8319,1573748272.879,2.04710412025452
